🌺重要公告🌸,#genre#
经典影院频道,https://ali.hlspull.yximgs.com/live/asdfg32516.flv 
QQ群809168930,https://vd3.bdstatic.com/mda-qcp7115v9ma9vtni/default/bd265_cae_roi_v6/1711257703154341697/mda-qcp7115v9ma9vtni.mp4
贝爷影厅,http://maomao.kandiantv.cn/douyu1.php?id=252802
经典影院@代,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
星光综合台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
经典影视台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典电影台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
CCtv6影院代,https://epg.pw/stream/753fe6b20478c17a39f0c17d3c8d98a74cd5890a6e40f4ce011380f2dd185285.m3u8
神乐剧场✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐剧院✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
恐怖惊悚✔原,http://maomao.kandiantv.cn/douyu1.php?id=96577
國語電影✔原,http://maomao.kandiantv.cn/douyu1.php?id=2436390
豆瓣高分✔原,http://maomao.kandiantv.cn/douyu1.php?id=8770422
漫威剧情✔原,http://maomao.kandiantv.cn/douyu1.php?id=6140589
霍格沃茨✔原,http://maomao.kandiantv.cn/douyu1.php?id=8814650
鱼宝恐怖✔原,http://maomao.kandiantv.cn/douyu1.php?id=1165374
小U鬼片✔原,http://maomao.kandiantv.cn/douyu1.php?id=96577
变种人片✔原,http://maomao.kandiantv.cn/douyu1.php?id=9651304
华语经典✔原,http://maomao.kandiantv.cn/douyu1.php?id=434971
译制国语✔原,http://maomao.kandiantv.cn/douyu1.php?id=2436390
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
重温经典台,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
经典邵氏台,http://ali.hlspull.yximgs.com/live/asdfg99381.flv
邵氏影院@代,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
吃米滴虫,http://maomao.kandiantv.cn/douyu1.php?id=315457

冰冰经典,http://maomao.kandiantv.cn/douyu1.php?id=74374

星爷影院,http://maomao.kandiantv.cn/douyu1.php?id=508118

瑶瑶恐怖,http://maomao.kandiantv.cn/douyu1.php?id=2935323

怡寶影院,http://maomao.kandiantv.cn/douyu1.php?id=434971

小黛兮影,http://maomao.kandiantv.cn/douyu1.php?id=11553944

萌小鬼片,http://maomao.kandiantv.cn/douyu1.php?id=3928

神乐影院,http://maomao.kandiantv.cn/douyu1.php?id=122402

可乐影院,http://maomao.kandiantv.cn/douyu1.php?id=20415

小宇60帧,http://maomao.kandiantv.cn/douyu1.php?id=323876

恐怖惊悚,http://maomao.kandiantv.cn/douyu1.php?id=96577

國語電影,http://maomao.kandiantv.cn/douyu1.php?id=2436390

豆瓣高分,http://maomao.kandiantv.cn/douyu1.php?id=8770422

豆瓣高分,http://maomao.kandiantv.cn/douyu1.php?id=8770422

花卷陪看,http://maomao.kandiantv.cn/douyu1.php?id=52787

漫威剧情,http://maomao.kandiantv.cn/douyu1.php?id=6140589

霍格沃茨,http://maomao.kandiantv.cn/douyu1.php?id=8814650

鱼宝恐怖,http://maomao.kandiantv.cn/douyu1.php?id=1165374

鬼片恐怖,http://maomao.kandiantv.cn/douyu1.php?id=2935323

小U鬼片,http://maomao.kandiantv.cn/douyu1.php?id=96577

变种人片,http://maomao.kandiantv.cn/douyu1.php?id=9651304

女神电影,http://maomao.kandiantv.cn/douyu1.php?id=747764

华语经典,http://maomao.kandiantv.cn/douyu1.php?id=434971

贝爷影厅,http://maomao.kandiantv.cn/douyu1.php?id=252802

译制国语,http://maomao.kandiantv.cn/douyu1.php?id=2436390

小宇60帧✔原,http://maomao.kandiantv.cn/douyu1.php?id=323876


桥,http://kantv.255520.xyz/TV/Film/1969_qiao.m3u8

八二三炮战,http://kantv.255520.xyz/TV/Film/1979_baersanpaozhan.m3u8

秋莲,http://kantv.255520.xyz/TV/Film/1979_qiulian.m3u8

阿Q正传,http://kantv.255520.xyz/TV/Film/1981_azhengchuan.m3u8

包氏父子,http://kantv.255520.xyz/TV/Film/1983_baoshifuzi.m3u8

大决战之淮海战役,http://kantv.255520.xyz/TV/Film/1991_dajuezhanzhihuaihaizhanyi.m3u8

辛德勒的名单,http://kantv.255520.xyz/TV/Film/1993_xindeledemingdan.m3u8

超级大国民,http://kantv.255520.xyz/TV/Film/1995_chaojidaguomin.m3u8

大话西游之月光宝盒,http://kantv.255520.xyz/TV/Film/1995_dahuaxiyouzhiyueguangbaohe.m3u8

举起手来,http://kantv.255520.xyz/TV/Film/2003_juqishoulai.m3u8

放牛班的春天,http://kantv.255520.xyz/TV/Film/2004_fangniubandechuntian.m3u8

立春,http://kantv.255520.xyz/TV/Film/2007_lichun.m3u8

落叶归根,http://kantv.255520.xyz/TV/Film/2007_luoyeguigen.m3u8

色戒,http://kantv.255520.xyz/TV/Film/2007_sejie.m3u8

司令阿根,http://kantv.255520.xyz/TV/Film/2007_silingagen.m3u8

武僧,http://kantv.255520.xyz/TV/Film/2007_wuseng.m3u8

遥望南方的童年,http://kantv.255520.xyz/TV/Film/2007_yaowangnanfangdetongnian.m3u8

超强台风2008,http://kantv.255520.xyz/TV/Film/2008_chaoqiangtaifeng.m3u8

非诚勿扰,http://kantv.255520.xyz/TV/Film/2008_feichengwurao.m3u8

狂蟒惊魂,http://kantv.255520.xyz/TV/Film/2008_kuangmangjinghun.m3u8

梅兰芳,http://kantv.255520.xyz/TV/Film/2008_meilanfang.m3u8

秘岸,http://kantv.255520.xyz/TV/Film/2008_mian.m3u8

一八九五,http://kantv.255520.xyz/TV/Film/2008_yibajiuwu.m3u8

斗牛,http://kantv.255520.xyz/TV/Film/2009_douniu.m3u8

花木兰2009,http://kantv.255520.xyz/TV/Film/2009_huamulan.m3u8

南京南京,http://kantv.255520.xyz/TV/Film/2009_nanjingnanjing.m3u8

三枪拍案惊奇,http://kantv.255520.xyz/TV/Film/2009_sanqiangpaianjingqi.m3u8

袁隆平,http://kantv.255520.xyz/TV/Film/2009_yuanlongping.m3u8

忠犬八公的故事,http://kantv.255520.xyz/TV/Film/2009_zhongquanbagongdegushi.m3u8

走路上学,http://kantv.255520.xyz/TV/Film/2009_zoulushangxue.m3u8

非诚勿扰2,http://kantv.255520.xyz/TV/Film/2010_feichengwurao.m3u8

裸山,http://kantv.255520.xyz/TV/Film/2010_luoshan.m3u8

人在囧途,http://kantv.255520.xyz/TV/Film/2010_renzaitu.m3u8

唐山大地震,http://kantv.255520.xyz/TV/Film/2010_tangshandadizhen.m3u8

血染北沙河,http://kantv.255520.xyz/TV/Film/2010_xieranbeishahe.m3u8

芳华,http://kantv.255520.xyz/TV/Film/2017_fanghua.m3u8

五十度黑,http://kantv.255520.xyz/TV/Film/2017_wushiduhei.m3u8

我不是药神,http://kantv.255520.xyz/TV/Film/2018_wobushiyaoshen.m3u8

误杀,http://kantv.255520.xyz/TV/Film/2019_wusha.m3u8

我和我的家乡,http://kantv.255520.xyz/TV/Film/2020_wohewodejiaxiang.m3u8

没有过不去的年,http://kantv.255520.xyz/TV/Film/2021_meiyouguobuqudenian.m3u8

山路十八湾,http://kantv.255520.xyz/TV/Film/2021_shanlushibawan.m3u8

大日子,http://kantv.255520.xyz/TV/Film/2022_darizi.m3u8

隐入尘烟,http://kantv.255520.xyz/TV/Film/2022_yinruchenyan.m3u8

永生战士,http://kantv.255520.xyz/TV/Film/2022_yongshengzhanshi.m3u8

封神：朝歌风云,http://kantv.255520.xyz/TV/Film/2023_fengshenchaogefengyun.m3u8

人生路不熟,http://kantv.255520.xyz/TV/Film/2023_renshenglubushu.m3u8

三大队电影版,http://kantv.255520.xyz/TV/Film/2023_sandaduidianyingban.m3u8

中国乒乓之绝地反击,http://kantv.255520.xyz/TV/Film/2023_zhongguopingpangzhijuedifanji.m3u8


星星影院,http://maomao.kandiantv.cn/douyu1.php?id=1377142

邵氏影院,http://maomao.kandiantv.cn/douyu1.php?id=323876

黑莓电影,http://maomao.kandiantv.cn/douyu1.php?id=96577

星爷影院,http://maomao.kandiantv.cn/douyu1.php?id=8770422

豆瓣高分,http://maomao.kandiantv.cn/douyu1.php?id=52787

下饭神剧,http://maomao.kandiantv.cn/douyu1.php?id=6140589

星星剧场,http://maomao.kandiantv.cn/douyu1.php?id=8814650

蓉蓉影院,http://maomao.kandiantv.cn/douyu1.php?id=1165374

碟战,http://maomao.kandiantv.cn/douyu1.php?id=2935323

大吉大利影院,http://maomao.kandiantv.cn/douyu1.php?id=96577

CIBN情感影院,http://zby.xjqxz.top/zh09/live.m3u8

CIBN动作影院,http://zby.xjqxz.top/zh04/live.m3u8

CIBN古装剧场,http://zby.xjqxz.top/gzwxj/live.m3u8

CIBN经典剧场,http://zby.xjqxz.top/gzdsj2/live.m3u8

CIBN精品影院,http://zby.xjqxz.top/zh13/live.m3u8

CIBN流金岁月,http://zby.xjqxz.top/hkdy1/live.m3u8

CIBN院线大片,http://zby.xjqxz.top/zh06/live.m3u8

CHC动作,http://maomao.kandiantv.cn/douyu1.php?id=263824

CHC高清,http://maomao.kandiantv.cn/douyu1.php?id=9651304

CHc功夫,http://maomao.kandiantv.cn/douyu1.php?id=747764

电影院1,http://maomao.kandiantv.cn/douyu1.php?id=434971

电影院2,http://maomao.kandiantv.cn/douyu1.php?id=252802


存亡之战Tc版,https://v11.qrssv.com/202410/07/keN6NnC96w8/video/2000k_1080/hls/index.m3u8
第二十条TH,https://vip.ffzy-play2.com/20240215/59562_169d8bd2/2000k/hls/mixed.m3u8
热辣滚烫TH,https://ikcdn01.ikzybf.com/20240213/qeySwP3F/2000kb/hls/index.m3u8
暴走财神5HD,https://v.cdnlz12.com/20240214/11569_e1ddc734/2000k/hls/mixed.m3u8
熊出没·逆转时空HD,https://vip.ffzy-online2.com/20230521/37661_330568c0/index.m3u8
金手指HD国,https://vip.ffzyread1.com/20240213/24278_dc4a204f/2000k/hls/mixed.m3u8
金手指HD粤,https://v.cdnlz12.com/20240213/11556_3642faee/2000k/hls/mixed.m3u8
醉拳,https://txmov2.a.kwimgs.com/upic/2021/09/30/18/BMjAyMTA5MzAxODM1NTFfMTI0MzE0NjMyOF81ODEwNDc3MzAzOF8yXzM=_b_B1b01bbe5b567f842b3de0b78109d1907.mp4
醉拳,https://vip.ffzy-play7.com/20230202/13070_b42acba9/index.m3u8
双龙会,https://alimov2.a.kwimgs.com/upic/2021/10/01/19/BMjAyMTEwMDExOTA1MDVfMTI0MzE0NjMyOF81ODE5NzY0NzAyOF8yXzM=_b_B6eb284159f267349ab21b64feb3d48ce.mp4
双龙会,https://vip.ffzy-play6.com/20221112/6064_afbd5214/index.m3u8
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
龙门飞甲,https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8
黄飞鸿之狮王争霸,https://alimov2.a.kwimgs.com/upic/2020/05/15/08/BMjAyMDA1MTUwODQ5NTdfMjEyNDgzMjg2XzI4NTc1ODg4MzEyXzJfMw==_b_Bd4d927d62d45dd2f3e065114d9aebb25.mp4
黄飞鸿之铁鸡斗蜈蚣,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634242822045870_hlsb.m3u8
黄飞鸿之铁鸡斗蜈蚣,https://cdn2.yzzy-tv-cdn.com/20220415/13227_56714be0/index.m3u8
黄飞鸿之男儿当自强,https://txmov2.a.kwimgs.com/upic/2020/05/16/01/BMjAyMDA1MTYwMTAyMjFfMjEyNDgzMjg2XzI4NjI3OTAwNTc5XzJfMw==_b_Bc1101c249e7355d840c4495b7bfd84a4.mp4
黄飞鸿之壮志凌云,http://jsmov2.a.yximgs.com/bs3/video-hls/5189554175568165120_hlsb.m3u8
义胆雄心,http://jsmov2.a.yximgs.com/bs3/video-hls/5237686462055775486_hlsb.m3u8
义胆雄心,https://vip.ffzy-play7.com/20221129/7714_a0c75de1/index.m3u8
东方三侠,http://jsmov2.a.yximgs.com/bs3/video-hls/5222205346628851891_hlsb.m3u8
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
A计划,http://jsmov2.a.yximgs.com/bs3/video-hls/5240501212096709355_hlsb.m3u8
A计划,https://vip.ffzy-play7.com/20221115/4631_7c6bb09a/index.m3u8
九一神雕侠侣,http://jsmov2.a.yximgs.com/bs3/video-hls/5227553349016599035_hlsb.m3u8
九一神雕侠侣,https://vip.ffzy-play6.com/20221112/6044_68796407/index.m3u8
九二神雕之痴心情长剑,http://jsmov2.a.yximgs.com/bs3/video-hls/5188428323796620673_hlsb.m3u8
刀剑笑,http://jsmov2.a.yximgs.com/bs3/video-hls/5215168447635500734_hlsb.m3u8
刀剑笑,https://vip.ffzy-play7.com/20221112/3808_6690be34/index.m3u8
天若有情,http://jsmov2.a.yximgs.com/bs3/video-hls/5246412168297899387_hlsb.m3u8
天若有情,https://vip.ffzy-play6.com/20221112/6132_760d67fd/index.m3u8
龙兄虎弟,http://jsmov2.a.yximgs.com/bs3/video-hls/5250352837791566632_hlsb.m3u8
龙兄虎弟,https://vip.ffzy-play6.com/20221116/7264_5b0b594e/index.m3u8
东方秃鹰,http://jsmov2.a.yximgs.com/bs3/video-hls/5218546164654879826_hlsb.m3u8
东方秃鹰,https://vip.ffzy-play7.com/20221209/9044_d3e0dbd4/index.m3u8
投名状,https://cdn13.yzzy-tv-cdn.com/20230128/9592_3d21d729/index.m3u8
中南海保镖,https://cdn12.yzzy-tv-cdn.com/20221209/8943_e3bd0850/index.m3u8
杀手之王,https://cdn10.yzzy-tv-cdn.com/20221023/2307_200a0670/index.m3u8
太极张三丰,https://cdn8.yzzy-tv-cdn.com/20220713/4780_8d927b57/index.m3u8
黄飞鸿之一:壮志凌云,https://cdn4.yzzy-tv-cdn.com/20220617/21900_8ceba9f5/index.m3u8
黄飞鸿之二:男儿当自强,https://cdn4.yzzy-tv-cdn.com/20220606/17341_21dfaf46/index.m3u8
冒险王,https://cdn4.yzzy-tv-cdn.com/20220608/17622_c083f16b/index.m3u8
精武英雄,https://cdn5.yzzy-tv-cdn.com/20220607/22255_9e00edb7/index.m3u8
少林寺,https://cdn4.yzzy-tv-cdn.com/20220606/17324_133ab69b/index.m3u8
少林小子,https://vip.ffzy-play7.com/20230216/14926_434969e4/index.m3u8
方世玉,https://cdn4.yzzy-tv-cdn.com/20220606/17350_39c4425b/index.m3u8
方世玉续集,https://vip.ffzy-play6.com/20221129/9315_1d7ec0af/index.m3u8
南北少林,https://cdn2.yzzy-tv-cdn.com/20220428/16621_c12279b7/index.m3u8
给爸爸的信,https://cdn2.yzzy-tv-cdn.com/20220414/13070_86734093/index.m3u8
花木兰,https://cdn2.yzzy-tv-cdn.com/20220405/7667_13f7046c/index.m3u8
龙在天涯,https://cdn2.yzzy-tv-cdn.com/20220331/4882_d282e1a0/index.m3u8
笑傲江湖2：东方不败,https://cdn2.yzzy-tv-cdn.com/20220331/4843_724c1ac5/index.m3u8
不二神探,https://cdn2.yzzy-tv-cdn.com/20220330/4069_8714f6bb/index.m3u8
英雄,https://vip.ffzy-play7.com/20221227/9993_9681b67b/index.m3u8
白蛇传说,https://vip.ffzy-play7.com/20221224/9605_263ee1e0/index.m3u8
黄飞鸿92之龙行天下,https://vip.ffzy-play7.com/20221129/7657_0e98ee6f/index.m3u8
东方巨龙,https://vip.ffzy-play6.com/20221117/7362_01e144e6/index.m3u8
黑侠,https://vip.ffzy-play6.com/20221112/6336_a08140a7/index.m3u8
霍元甲,https://vip.ffzy-play2.com/20221021/234_50a8a4b6/index.m3u8
师兄撞鬼,https://vip.ffzy-play6.com/20221207/10610_200b5bd4/index.m3u8
97家有喜事,https://vip.ffzy-play6.com/20221129/9285_97e3dfc9/index.m3u8
算死草,https://vip.ffzy-play6.com/20221112/6085_3636efbb/index.m3u8
行运一条龙,https://vip.ffzy-play6.com/20221112/6024_432f2afd/index.m3u8
龙的传人,https://vip.ffzy-play7.com/20221112/3556_7788de32/index.m3u8
咖喱辣椒,https://vip.ffzy-play7.com/20221112/3509_1a0443fd/index.m3u8
西游降魔篇,https://vip.ffzy-play6.com/20221019/206_b74a99b9/index.m3u8
长江七号,https://vip.ffzy-play6.com/20221022/1070_3b7b263a/index.m3u8
神话,https://vip.ffzy-play6.com/20221017/20_989dd1f8/index.m3u8
飞龙再生,https://vip.ffzy-play6.com/20221019/72_1934eddc/index.m3u8
特务迷城,https://vip.ffzy-play6.com/20221019/111_6edaadc7/index.m3u8
神奇燕尾服,https://vip.ffzy-play6.com/20221019/127_851b9820/index.m3u8
十二生肖,https://vip.ffzy-play6.com/20221019/191_dba04d04/index.m3u8
我是谁,https://vip.ffzy-play6.com/20221022/881_da82c5bb/index.m3u8
宝贝计划,https://vip.ffzy-play2.com/20221021/73_d5c05ae2/index.m3u8
辛亥革命,https://vip.ffzy-play6.com/20221021/591_72533d75/index.m3u8
千机变,https://vip.ffzy-play2.com/20221019/21_687fe198/index.m3u8
警察故事,https://ukzy.ukubf3.com/20220402/N3nfxJ6i/index.m3u8
警察故事续集,https://vip.ffzy-play7.com/20221115/4687_1e3f6f8c/index.m3u8
警察故事3,https://vip.ffzy-play7.com/20221206/8266_97359a93/index.m3u8
警察故事4,https://vip.ffzy-play6.com/20221129/9292_f6b1a849/index.m3u8
警察故事2013,https://vip.ffzy-play6.com/20221021/494_7e9bef86/index.m3u8
新警察故事,https://vip.ffzy-play6.com/20221017/15_7bd9a94d/index.m3u8
超级计划,https://vip.ffzy-play7.com/20221112/3764_fd2b007a/index.m3u8
A计划续集,https://vip.ffzy-play7.com/20221115/4412_bf4bdaf6/index.m3u8
飞鹰计划,https://vip.ffzy-play6.com/20221112/6252_a77ddc97/index.m3u8
龙的心,https://vip.ffzy-play7.com/20221115/4539_8b9150f6/index.m3u8
特警新人类,https://vip.ffzy-play6.com/20221112/6113_c01821f3/index.m3u8
神探蒲松龄,https://vip.ffzy-play6.com/20221111/5646_d1cd614b/index.m3u8
玻璃樽,https://vip.ffzy-play7.com/20221112/3750_97a1bebc/index.m3u8
攀登者,https://vip.ffzy-play7.com/20221111/3124_7cca31fc/index.m3u8
天将雄师,https://vip.ffzy-play6.com/20221031/3078_d47ea8cc/index.m3u8
功夫瑜伽,https://vip.ffzy-play2.com/20221124/1291_468b2efb/index.m3u8
龙腾虎跃,https://vip.ffzy-play7.com/20221117/5171_c2d4c959/index.m3u8
迷你特工队,https://vip.ffzy-play7.com/20221117/5052_54ce37e4/index.m3u8
急先锋,https://vip.ffzy-play6.com/20221113/6503_476b3f6c/index.m3u8
红番区,https://vip.ffzy-play6.com/20221112/6346_239e11e8/index.m3u8
师弟出马,https://vip.ffzy-play7.com/20221115/4764_aba20ecc/index.m3u8
奇谋妙计五福星,https://vip.ffzy-play7.com/20221115/4730_a7515224/index.m3u8
龙少爷,https://vip.ffzy-play7.com/20221115/4703_5132dc98/index.m3u8
快餐车,https://vip.ffzy-play7.com/20221115/4694_6f7f88ac/index.m3u8
新少林寺,https://vip.ffzy-play.com/20221015/881_3dbc4077/index.m3u8
一个好人,https://vip.ffzy-play7.com/20221129/7713_3a3bd3ff/index.m3u8
火烧岛,https://vip.ffzy-play6.com/20221129/9336_58c74ab9/index.m3u8
醉拳2,https://vip.ffzy-play6.com/20221129/9308_1fceb255/index.m3u8
笑拳怪招,https://vip.ffzy-play6.com/20221128/9213_05050bb8/index.m3u8
蛇鹤八步,https://vip.ffzy-play6.com/20221128/9119_1b13e298/index.m3u8
少林木人巷,https://vip.ffzy-play6.com/20221128/9115_ff8a121e/index.m3u8
拳精,https://vip.ffzy-play6.com/20221128/9094_13caae92/index.m3u8
龙拳,https://vip.ffzy-play6.com/20221128/9052_3612e0ff/index.m3u8
夏日福星,https://vip.ffzy-play7.com/20230118/11937_84244e52/index.m3u8
夏日福星,https://vip.ffzy-play7.com/20230118/11937_84244e52/index.m3u8
城市猎人,https://vip.ffzy-play7.com/20230112/11075_f5a96711/index.m3u8
大兵小将,https://vip.ffzy-play7.com/20230101/10714_0de1384d/index.m3u8
飞龙猛将,https://vip.ffzy-play6.com/20221207/10806_a4b679fd/index.m3u8
新宿事件,https://vip.ffzy-play7.com/20230314/18148_991eeb8a/index.m3u8
龙马精神,https://vip.ffzy-online6.com/20230603/12901_b0997ad4/index.m3u8
刁手怪招,https://cdn7.yzzy-tv-cdn.com/20220625/561_337bba55/index.m3u8
决战紫禁之巅,https://vip.ffzy-play7.com/20230413/22211_bfb8d6b2/index.m3u8
与龙共舞,https://vip.ffzy-play6.com/20221207/10859_1b02d27c/index.m3u8
天若有情3之烽火佳人,https://vip.ffzy-play6.com/20221207/10617_a0d97cd1/index.m3u8
富贵兵团,https://vip.ffzy-play7.com/20221209/9048_80e2a1cb/index.m3u8
五亿探长雷洛传1：雷老虎,https://vip.ffzy-online.com/20221015/672_cd3f2629/index.m3u8
五亿探长雷洛传2：父子情仇,https://vip.ffzy-online.com/20221015/676_0dc45896/index.m3u8
豪门夜宴,https://vip.ffzy-play.com/20221204/29458_3909f6d0/index.m3u8
战神传说,https://vip.ffzy-play7.com/20221129/7734_53205031/index.m3u8
中环英雄,https://vip.ffzy-play7.com/20221129/7743_4656dd25/index.m3u8
绝代双骄,https://vip.ffzy-play6.com/20221129/9355_e351af0a/index.m3u8
中国最后一个太监,https://vip.ffzy-play6.com/20221128/9044_42d732f5/index.m3u8
人海孤鸿,https://vip.ffzy-play6.com/20221128/8983_f4dd65d1/index.m3u8
法内情,https://vip.ffzy-play6.com/20221128/8900_ee5eabf3/index.m3u8
无间道,https://vip.ffzy-play6.com/20221017/13_ddfc1740/index.m3u8
无间道2,https://vip.lzcdn2.com/20220323/300_8be28e1c/index.m3u8
无间道3：终极无间,https://vip.ffzy-play2.com/20221127/1567_f1965b4b/index.m3u8
龙之家族,https://vip.ffzy-play6.com/20221116/7265_dd503587/index.m3u8
十面埋伏,https://vip.ffzy-play7.com/20221117/5218_ad30347f/index.m3u8
哗！英雄,https://vip.ffzy-play6.com/20221112/6371_9b5bf930/index.m3u8
最佳损友,https://vip.ffzy-play7.com/20221115/4630_078a1b22/index.m3u8
最佳损友闯情关,https://vip.ffzy-play7.com/20221116/4843_accffdd6/index.m3u8
江湖情,https://vip.ffzy-play7.com/20221115/4682_5ffb4872/index.m3u8
江湖情,https://vip.ffzy-play7.com/20221115/4682_5ffb4872/index.m3u8
群龙夺宝,https://vip.ffzy-play7.com/20221115/4561_89102ea4/index.m3u8
肝胆相照,https://vip.ffzy-play7.com/20221115/4468_44f459bb/index.m3u8
五虎将之决裂,https://vip.ffzy-play6.com/20221112/6190_0250331a/index.m3u8
天地雄心,https://vip.ffzy-play7.com/20221113/4187_a7c41927/index.m3u8
天与地,https://vip.ffzy-play6.com/20221112/6144_016eb00a/index.m3u8
扫毒2,https://vip.ffzy-play6.com/20221111/5625_f06cc476/index.m3u8
阿飞正传,https://vip.ffzy-play7.com/20221112/3705_a3bb4cae/index.m3u8
杀手的童话,https://vip.ffzy-play7.com/20221112/3690_803bfb83/index.m3u8
龙腾四海,https://vip.ffzy-play7.com/20221112/3563_422b85c5/index.m3u8
醉拳3,https://vip.ffzy-play7.com/20221112/3468_38ba3d24/index.m3u8
至尊计状元才,https://vip.ffzy-play7.com/20221112/3440_9d089764/index.m3u8
追龙,https://vip.ffzy-play7.com/20221104/1464_ed9d6c5d/index.m3u8
