 经典电影嘉兴,#genre#
贵州卫视海宁,http://117.161.12.116/live/program/live/gzwshd8m/8000000/mnf.m3u8
湖北卫视海宁,http://117.161.12.116/live/program/live/hubeiws8m/8000000/mnf.m3u8
广西卫视海宁,http://117.161.12.116/live/program/live/gxwshd8m/8000000/mnf.m3u8
东南卫视海宁,http://117.161.12.116/live/program/live/dnwshd8m/8000000/mnf.m3u8
云南卫视海宁,http://117.161.12.116/live/program/live/ynwshd8m/8000000/mnf.m3u8
海南卫视海宁,http://117.161.12.116/live/program/live/hainanwshd8m/8000000/mnf.m3u8
甘肃卫视海宁,http://117.161.12.116/live/program/live/gswshd8m/8000000/mnf.m3u8
吉林卫视海宁,http://117.161.12.116/live/program/live/jlwshd8m/8000000/mnf.m3u8
黑龙江视海宁,http://117.161.12.116/live/program/live/hljwshd8m/8000000/mnf.m3u8

央视频道杭州,#genre#

CCTV-01杭州,http://116.149.160.228:9003//hls/1/index.m3u8
CCTV-02杭州,http://116.149.160.228:9003//hls/2/index.m3u8
CCTV-03杭州,http://116.149.160.228:9003//hls/3/index.m3u8
CCTV-04杭州,http://116.149.160.228:9003//hls/4/index.m3u8
CCTV-05杭州,http://116.149.160.228:9003//hls/5/index.m3u8
CCTV-5+杭州,http://116.149.160.228:9003//hls/6/index.m3u8
CCTV-06杭州,http://116.149.160.228:9003//hls/7/index.m3u8
CCTV-07杭州,http://116.149.160.228:9003//hls/8/index.m3u8
CCTV-08杭州,http://116.149.160.228:9003//hls/9/index.m3u8
CCTV-09杭州,http://116.149.160.228:9003//hls/10/index.m3u8
CCTV-10杭州,http://116.149.160.228:9003//hls/11/index.m3u8
CCTV-11杭州,http://116.149.160.228:9003//hls/12/index.m3u8
CCTV-12杭州,http://116.149.160.228:9003//hls/13/index.m3u8
CCTV-13杭州,http://116.149.160.228:9003//hls/14/index.m3u8
CCTV-14杭州,http://116.149.160.228:9003//hls/15/index.m3u8
CCTV-15杭州,http://116.149.160.228:9003//hls/16/index.m3u8

卫视频道杭州,#genre#

北京卫视杭州,http://116.149.160.228:9003//hls/24/index.m3u8
东方卫视杭州,http://116.149.160.228:9003//hls/23/index.m3u8
浙江卫视杭州,http://116.149.160.228:9003//hls/19/index.m3u8
江苏卫视杭州,http://116.149.160.228:9003//hls/17/index.m3u8
湖南卫视杭州,http://116.149.160.228:9003//hls/22/index.m3u8
广东卫视杭州,http://116.149.160.228:9003//hls/28/index.m3u8
天津卫视杭州,http://116.149.160.228:9003//hls/25/index.m3u8
安徽卫视杭州,http://116.149.160.228:9003//hls/26/index.m3u8
山东卫视杭州,http://116.149.160.228:9003//hls/27/index.m3u8
辽宁卫视杭州,http://116.149.160.228:9003//hls/30/index.m3u8
河北卫视杭州,http://116.149.160.228:9003//hls/18/index.m3u8
湖北卫视杭州,http://116.149.160.228:9003//hls/21/index.m3u8
贵州卫视杭州,http://116.149.160.228:9003//hls/29/index.m3u8
重庆卫视杭州,http://116.149.160.228:9003//hls/32/index.m3u8
四川卫视杭州,http://116.149.160.228:9003//hls/41/index.m3u8
河南卫视杭州,http://116.149.160.228:9003//hls/33/index.m3u8
江西卫视杭州,http://116.149.160.228:9003//hls/34/index.m3u8
山西卫视杭州,http://116.149.160.228:9003//hls/39/index.m3u8
广西卫视杭州,http://116.149.160.228:9003//hls/38/index.m3u8
云南卫视杭州,http://116.149.160.228:9003//hls/44/index.m3u8
东南卫视杭州,http://116.149.160.228:9003//hls/45/index.m3u8
厦门卫视杭州,http://116.149.160.228:9003//hls/47/index.m3u8
海南卫视杭州,http://116.149.160.228:9003//hls/37/index.m3u8
甘肃卫视杭州,http://116.149.160.228:9003//hls/35/index.m3u8
新疆卫视杭州,http://116.149.160.228:9003//hls/36/index.m3u8
青海卫视杭州,http://116.149.160.228:9003//hls/20/index.m3u8
宁夏卫视杭州,http://116.149.160.228:9003//hls/40/index.m3u8
吉林卫视杭州,http://116.149.160.228:9003//hls/42/index.m3u8
兵团卫视杭州,http://116.149.160.228:9003//hls/46/index.m3u8
西藏卫视杭州,http://116.149.160.228:9003//hls/48/index.m3u8
陕西卫视杭州,http://116.149.160.228:9003//hls/50/index.m3u8
内蒙古视杭州,http://116.149.160.228:9003//hls/43/index.m3u8
黑龙江视杭州,http://116.149.160.228:9003//hls/31/index.m3u8

梅州移动,#genre#

无线翡翠梅州,http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8
无线星河梅州,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
无线明珠梅州,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
凤凰中文梅州,http://1b6467f415.iok.la:9931/tsfile/live/1037_1.m3u8
澳亚卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1120_1.m3u8
澳视澳门梅州,http://1b6467f415.iok.la:9931/tsfile/live/1039_1.m3u8
东森电影梅州,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8
广东卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1010_1.m3u8
广东珠江梅州,http://1b6467f415.iok.la:9931/tsfile/live/1011_1.m3u8
广东新闻梅州,http://1b6467f415.iok.la:9931/tsfile/live/1012_1.m3u8
广东公共梅州,http://1b6467f415.iok.la:9931/tsfile/live/1013_1.m3u8
广东体育梅州,http://1b6467f415.iok.la:9931/tsfile/live/1014_1.m3u8
广东经济梅州,http://1b6467f415.iok.la:9931/tsfile/live/1016_1.m3u8
广东南方梅州,http://1b6467f415.iok.la:9931/tsfile/live/1017_1.m3u8
广东影视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1018_1.m3u8
广东少儿梅州,http://1b6467f415.iok.la:9931/tsfile/live/1019_1.m3u8
广州综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1137_1.m3u8
广州新闻梅州,http://1b6467f415.iok.la:9931/tsfile/live/1138_1.m3u8
CCTV-01梅州,http://1b6467f415.iok.la:9931/tsfile/live/1020_1.m3u8
CCTV-02梅州,http://1b6467f415.iok.la:9931/tsfile/live/1021_1.m3u8
CCTV-03梅州,http://1b6467f415.iok.la:9931/tsfile/live/1022_1.m3u8
CCTV-04梅州,http://1b6467f415.iok.la:9931/tsfile/live/1023_1.m3u8
CCTV-05梅州,http://1b6467f415.iok.la:9931/tsfile/live/1024_1.m3u8
CCTV-5+梅州,http://1b6467f415.iok.la:9931/tsfile/live/1025_1.m3u8
CCTV-06梅州,http://1b6467f415.iok.la:9931/tsfile/live/1026_1.m3u8
CCTV-07梅州,http://1b6467f415.iok.la:9931/tsfile/live/1027_1.m3u8
CCTV-08梅州,http://1b6467f415.iok.la:9931/tsfile/live/1028_1.m3u8
CCTV-09梅州,http://1b6467f415.iok.la:9931/tsfile/live/1029_1.m3u8
CCTV-10梅州,http://1b6467f415.iok.la:9931/tsfile/live/1030_1.m3u8
CCTV-11梅州,http://1b6467f415.iok.la:9931/tsfile/live/1031_1.m3u8
CCTV-12梅州,http://1b6467f415.iok.la:9931/tsfile/live/1032_1.m3u8
CCTV-13梅州,http://1b6467f415.iok.la:9931/tsfile/live/1033_1.m3u8
CCTV-14梅州,http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8
CCTV-15梅州,http://1b6467f415.iok.la:9931/tsfile/live/1035_1.m3u8
CCTV-16梅州,http://1b6467f415.iok.la:9931/tsfile/live/1094_1.m3u8
CCTV-17梅州,http://1b6467f415.iok.la:9931/tsfile/live/1130_1.m3u8
CGTN-英梅州,http://1b6467f415.iok.la:9931/tsfile/live/1036_1.m3u8
家庭影院梅州,http://1b6467f415.iok.la:9931/tsfile/live/1046_1.m3u8
动作电影梅州,http://1b6467f415.iok.la:9931/tsfile/live/1047_1.m3u8
影迷电影梅州,http://1b6467f415.iok.la:9931/tsfile/live/1126_1.m3u8
湖南卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1058_1.m3u8
浙江卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1059_1.m3u8
江苏卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1060_1.m3u8
东方卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1061_1.m3u8
安徽卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1062_1.m3u8
北京卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1063_1.m3u8
天津卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1064_1.m3u8
山东卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1065_1.m3u8
江西卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1066_1.m3u8
深圳卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1067_1.m3u8
湖北卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1068_1.m3u8
辽宁卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1069_1.m3u8
黑龙江视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1070_1.m3u8
贵州卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1071_1.m3u8
四川卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1072_1.m3u8
重庆卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1073_1.m3u8
河北卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1074_1.m3u8
东南卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1075_1.m3u8
广西卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1082_1.m3u8
吉林卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1076_1.m3u8
中国教育梅州,http://1b6467f415.iok.la:9931/tsfile/live/1077_1.m3u8
金鹰纪实梅州,http://1b6467f415.iok.la:9931/tsfile/live/1078_1.m3u8
河源公共梅州,http://1b6467f415.iok.la:9931/tsfile/live/1079_1.m3u8
上海纪实梅州,http://1b6467f415.iok.la:9931/tsfile/live/1080_1.m3u8
云南卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1081_1.m3u8
陕西卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1083_1.m3u8
山西卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1084_1.m3u8
内蒙古视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1085_1.m3u8
青海卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1086_1.m3u8
旅游卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1087_1.m3u8
宁夏卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1088_1.m3u8
西藏卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1089_1.m3u8
新疆卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1090_1.m3u8
甘肃卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1091_1.m3u8
兵团卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1092_1.m3u8
厦门卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1093_1.m3u8
三少卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1038_1.m3u8
每日影院梅州,http://1b6467f415.iok.la:9931/tsfile/live/1045_1.m3u8
导视频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1048_1.m3u8
卡酷少儿梅州,http://1b6467f415.iok.la:9931/tsfile/live/1054_1.m3u8
金鹰卡通梅州,http://1b6467f415.iok.la:9931/tsfile/live/1055_1.m3u8
炫动卡通梅州,http://1b6467f415.iok.la:9931/tsfile/live/1056_1.m3u8
少儿动画梅州,http://1b6467f415.iok.la:9931/tsfile/live/1057_1.m3u8
五华频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1000_1.m3u8
梅县综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1002_1.m3u8
梅州频_1梅州,http://1b6467f415.iok.la:9931/tsfile/live/1003_1.m3u8
梅州频_2梅州,http://1b6467f415.iok.la:9931/tsfile/live/1004_1.m3u8
蕉岭综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1095_1.m3u8
优优宝贝梅州,http://1b6467f415.iok.la:9931/tsfile/live/1096_1.m3u8
平远综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1097_1.m3u8
丰顺综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1100_1.m3u8
dbtv频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1101_1.m3u8
梅州导视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1102_1.m3u8
冬奧纪实梅州,http://1b6467f415.iok.la:9931/tsfile/live/1103_1.m3u8
嘉佳卡通梅州,http://1b6467f415.iok.la:9931/tsfile/live/1053_1.m3u8
中国交通梅州,http://1b6467f415.iok.la:9931/tsfile/live/1104_1.m3u8
新视觉hd梅州,http://1b6467f415.iok.la:9931/tsfile/live/1105_1.m3u8
欢笑剧场梅州,http://1b6467f415.iok.la:9931/tsfile/live/1106_1.m3u8
都市剧场梅州,http://1b6467f415.iok.la:9931/tsfile/live/1107_1.m3u8
中国天气梅州,http://1b6467f415.iok.la:9931/tsfile/live/1109_1.m3u8
惠州综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1110_1.m3u8
现代教育梅州,http://1b6467f415.iok.la:9931/tsfile/live/1112_1.m3u8
惠州公共梅州,http://1b6467f415.iok.la:9931/tsfile/live/1114_1.m3u8
求索频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1115_1.m3u8
汽摩频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1119_1.m3u8
山歌频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1005_1.m3u8
广场舞频梅州,http://1b6467f415.iok.la:9931/tsfile/live/1006_1.m3u8
河源新闻梅州,http://1b6467f415.iok.la:9931/tsfile/live/1121_1.m3u8
收视指南梅州,http://1b6467f415.iok.la:9931/tsfile/live/1122_1.m3u8
魅力时尚梅州,http://1b6467f415.iok.la:9931/tsfile/live/1123_1.m3u8
热播剧场梅州,http://1b6467f415.iok.la:9931/tsfile/live/1124_1.m3u8
CETV-01梅州,http://1b6467f415.iok.la:9931/tsfile/live/1125_1.m3u8
南方购物梅州,http://1b6467f415.iok.la:9931/tsfile/live/1127_1.m3u8
中华特产梅州,http://1b6467f415.iok.la:9931/tsfile/live/1128_1.m3u8
汕头一台梅州,http://1b6467f415.iok.la:9931/tsfile/live/1131_1.m3u8
汕头二台梅州,http://1b6467f415.iok.la:9931/tsfile/live/1132_1.m3u8
汕头三台梅州,http://1b6467f415.iok.la:9931/tsfile/live/1133_1.m3u8
揭阳综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1134_1.m3u8
揭阳公共梅州,http://1b6467f415.iok.la:9931/tsfile/live/1135_1.m3u8
潮州公共梅州,http://1b6467f415.iok.la:9931/tsfile/live/1136_1.m3u8

内蒙移动,#genre#

CCTV-01浩特,http://117.161.12.116/live/program/live/cctv1hd8m/8000000/mnf.m3u8
CCTV-02浩特,http://117.161.12.116/live/program/live/cctv2hd8m/8000000/mnf.m3u8
CCTV-03浩特,http://117.161.12.116/live/program/live/cctv38m/8000000/mnf.m3u8
CCTV-04浩特,http://117.161.12.116/live/program/live/cctv4hd8m/8000000/mnf.m3u8
CCTV-05浩特,http://117.161.12.116/live/program/live/cctv58m/8000000/mnf.m3u8
CCTV-5+浩特,http://117.161.12.116/live/program/live/cctv5phd8m/8000000/mnf.m3u8
CCTV-06浩特,http://117.161.12.116/live/program/live/cctv6hd8m/8000000/mnf.m3u8
CCTV-07浩特,http://117.161.12.116/live/program/live/cctv7hd8m/8000000/mnf.m3u8
CCTV-08浩特,http://117.161.12.116/live/program/live/cctv8hd8m/8000000/mnf.m3u8
CCTV-09浩特,http://117.161.12.116/live/program/live/cctv9hd8m/8000000/mnf.m3u8
CCTV-10浩特,http://117.161.12.116/live/program/live/cctv10hd8m/8000000/mnf.m3u8
CCTV-11浩特,http://117.161.12.116/live/program/live/cctv11hd8m/8000000/mnf.m3u8
CCTV-12浩特,http://117.161.12.116/live/program/live/cctv12hd8m/8000000/mnf.m3u8
CCTV-13浩特,http://117.161.12.116/live/program/live/cctv13xwhd8m/8000000/mnf.m3u8
CCTV-14浩特,http://117.161.12.116/live/program/live/cctvsehd8m/8000000/mnf.m3u8
CCTV-15浩特,http://117.161.12.116/live/program/live/cctv15hd8m/8000000/mnf.m3u8
CCTV-16浩特,http://117.161.12.116/live/program/live/cctv16hd8m/8000000/mnf.m3u8
CCTV-17浩特,http://117.161.12.116/live/program/live/cctv17hd8m/8000000/mnf.m3u8
北京卫视浩特,http://117.161.12.116/live/program/live/bjwshd8m/8000000/mnf.m3u8
东方卫视浩特,http://117.161.12.116/live/program/live/dfwshd8m/8000000/mnf.m3u8
浙江卫视浩特,http://117.161.12.116/live/program/live/zjwshd8m/8000000/mnf.m3u8
江苏卫视浩特,http://117.161.12.116/live/program/live/jswshd8m/8000000/mnf.m3u8
湖南卫视浩特,http://117.161.12.116/live/program/live/hunanwshd8m/8000000/mnf.m3u8
广东卫视浩特,http://117.161.12.116/live/program/live/gdwshd8m/8000000/mnf.m3u8
深圳卫视浩特,http://117.161.12.116/live/program/live/szwshd8m/8000000/mnf.m3u8
天津卫视浩特,http://117.161.12.116/live/program/live/tjwshd8m/8000000/mnf.m3u8
安徽卫视浩特,http://117.161.12.116/live/program/live/ahwshd8m/8000000/mnf.m3u8
山东卫视浩特,http://117.161.12.116/live/program/live/sdws8m/8000000/mnf.m3u8
辽宁卫视浩特,http://117.161.12.116/live/program/live/lnwshd8m/8000000/mnf.m3u8
河北卫视浩特,http://117.161.12.116/live/program/live/hbwshd8m/8000000/mnf.m3u8
河南卫视浩特,http://117.161.12.116/live/program/live/hnwshd8m/8000000/mnf.m3u8
江西卫视浩特,http://117.161.12.116/live/program/live/jxws8m/8000000/mnf.m3u8
四川卫视浩特,http://117.161.12.116/live/program/live/scwshd/8000000/mnf.m3u8
重庆卫视浩特,http://117.161.12.116/live/program/live/cqws8m/8000000/mnf.m3u8
贵州卫视浩特,http://117.161.12.116/live/program/live/gzwshd8m/8000000/mnf.m3u8
湖北卫视浩特,http://117.161.12.116/live/program/live/hubeiws8m/8000000/mnf.m3u8
广西卫视浩特,http://117.161.12.116/live/program/live/gxwshd8m/8000000/mnf.m3u8
东南卫视浩特,http://117.161.12.116/live/program/live/dnwshd8m/8000000/mnf.m3u8
云南卫视浩特,http://117.161.12.116/live/program/live/ynwshd8m/8000000/mnf.m3u8
海南卫视浩特,http://117.161.12.116/live/program/live/hainanwshd8m/8000000/mnf.m3u8
甘肃卫视浩特,http://117.161.12.116/live/program/live/gswshd8m/8000000/mnf.m3u8
吉林卫视浩特,http://117.161.12.116/live/program/live/jlwshd8m/8000000/mnf.m3u8
黑龙江视浩特,http://117.161.12.116/live/program/live/hljwshd8m/8000000/mnf.m3u8

北京联通,#genre#

CCTV-01北联,http://114.254.83.83:2222/rtp/239.3.1.129:8008
CCTV-02北联,http://114.254.83.83:2222/rtp/239.3.1.60:8084
CCTV-03北联,http://114.254.83.83:2222/rtp/239.3.1.172:8001
CCTV-04北联,http://114.254.83.83:2222/rtp/239.3.1.105:8092
CCTV-05北联,http://114.254.83.83:2222/rtp/239.3.1.173:8001
CCTV-5+北联,http://114.254.83.83:2222/rtp/239.3.1.130:8004
CCTV-06北联,http://114.254.83.83:2222/rtp/239.3.1.174:8001
CCTV-07北联,http://114.254.83.83:2222/rtp/239.3.1.61:8104
CCTV-08北联,http://114.254.83.83:2222/rtp/239.3.1.175:8001
CCTV-09北联,http://114.254.83.83:2222/rtp/239.3.1.62:8112
CCTV-10北联,http://114.254.83.83:2222/rtp/239.3.1.63:8116
CCTV-11北联,http://114.254.83.83:2222/rtp/239.3.1.152:8120
CCTV-12北联,http://114.254.83.83:2222/rtp/239.3.1.64:8124
CCTV-13北联,http://114.254.83.83:2222/rtp/239.3.1.124:8128
CCTV-14北联,http://114.254.83.83:2222/rtp/239.3.1.65:8132
CCTV-15北联,http://114.254.83.83:2222/rtp/239.3.1.153:8136
CCTV-16北联,http://114.254.83.83:2222/rtp/239.3.1.183:8001
CCTV-16北联,http://114.254.83.83:2222/rtp/239.3.1.184:8001
CCTV-17北联,http://114.254.83.83:2222/rtp/239.3.1.151:8144
CGTN-英北联,http://114.254.83.83:2222/rtp/239.3.1.215:4220
CGTN-记北联,http://114.254.83.83:2222/rtp/239.3.1.216:4220
CGTN-俄北联,http://114.254.83.83:2222/rtp/239.3.1.220:4220
CGTN-法北联,http://114.254.83.83:2222/rtp/239.3.1.218:4220
CGTN-西北联,http://114.254.83.83:2222/rtp/239.3.1.217:4220
CGTN-阿北联,http://114.254.83.83:2222/rtp/239.3.1.219:4220
国际欧洲北联,http://114.254.83.83:2222/rtp/239.3.1.213:4220
国际美洲北联,http://114.254.83.83:2222/rtp/239.3.1.214:4220
北京卫视北联,http://114.254.83.83:2222/rtp/239.3.1.241:8000
东方卫视北联,http://114.254.83.83:2222/rtp/239.3.1.136:8032
浙江卫视北联,http://114.254.83.83:2222/rtp/239.3.1.137:8036
江苏卫视北联,http://114.254.83.83:2222/rtp/239.3.1.135:8028
湖南卫视北联,http://114.254.83.83:2222/rtp/239.3.1.132:8012
深圳卫视北联,http://114.254.83.83:2222/rtp/239.3.1.134:8020
广东卫视北联,http://114.254.83.83:2222/rtp/239.3.1.142:8048
安徽卫视北联,http://114.254.83.83:2222/rtp/239.3.1.211:8064
天津卫视北联,http://114.254.83.83:2222/rtp/239.3.1.141:1234
重庆卫视北联,http://114.254.83.83:2222/rtp/239.3.1.122:8160
山东卫视北联,http://114.254.83.83:2222/rtp/239.3.1.209:8052
黑龙江视北联,http://114.254.83.83:2222/rtp/239.3.1.133:8016
河北卫视北联,http://114.254.83.83:2222/rtp/239.3.1.148:8072
辽宁卫视北联,http://114.254.83.83:2222/rtp/239.3.1.210:8056
湖北卫视北联,http://114.254.83.83:2222/rtp/239.3.1.138:8044
吉林卫视北联,http://114.254.83.83:2222/rtp/239.3.1.240:8172
贵州卫视北联,http://114.254.83.83:2222/rtp/239.3.1.149:8076
东南卫视北联,http://114.254.83.83:2222/rtp/239.3.1.156:8148
江西卫视北联,http://114.254.83.83:2222/rtp/239.3.1.123:8164
海南卫视北联,http://114.254.83.83:2222/rtp/239.3.1.45:8304
云南卫视北联,http://114.254.83.83:2222/rtp/239.3.1.26:8108
兵团卫视北联,http://114.254.83.83:2222/rtp/239.3.1.144:4120
厦门卫视北联,http://114.254.83.83:2222/rtp/239.3.1.143:4120
四川卫视北联,http://114.254.83.83:2222/rtp/239.3.1.29:8288
南方卫视北联,http://114.254.83.83:2222/rtp/239.3.1.161:8001
宁夏卫视北联,http://114.254.83.83:2222/rtp/239.3.1.46:8124
山西卫视北联,http://114.254.83.83:2222/rtp/239.3.1.42:8172
广西卫视北联,http://114.254.83.83:2222/rtp/239.3.1.39:8300
新疆卫视北联,http://114.254.83.83:2222/rtp/239.3.1.48:8160
河南卫视北联,http://114.254.83.83:2222/rtp/239.3.1.27:8128
甘肃卫视北联,http://114.254.83.83:2222/rtp/239.3.1.49:8188
西藏卫视北联,http://114.254.83.83:2222/rtp/239.3.1.47:8164
三沙卫视北联,http://114.254.83.83:2222/rtp/239.3.1.155:4120
陕西卫视北联,http://114.254.83.83:2222/rtp/239.3.1.41:8140
青海卫视北联,http://114.254.83.83:2222/rtp/239.3.1.44:8184
内蒙古视北联,http://114.254.83.83:2222/rtp/239.3.1.43:8176
北京新闻北联,http://114.254.83.83:2222/rtp/239.3.1.159:8000
北京影视北联,http://114.254.83.83:2222/rtp/239.3.1.158:8000
北京文艺北联,http://114.254.83.83:2222/rtp/239.3.1.242:8000
北京财经北联,http://114.254.83.83:2222/rtp/239.3.1.116:8000
北京生活北联,http://114.254.83.83:2222/rtp/239.3.1.117:8000
北京青年北联,http://114.254.83.83:2222/# rtp/239.3.1.118:8000
北京科教北联,http://114.254.83.83:2222/rtp/239.3.1.115:8000
北京少儿北联,http://114.254.83.83:2222/rtp/239.3.1.189:8000
北京纪实北联,http://114.254.83.83:2222/# rtp/239.3.1.243:8000
北京纪实北联,http://114.254.83.83:2222/# rtp/239.3.1.120:8000
北京纪实北联,http://114.254.83.83:2222/# rtp/239.3.1.121:8000
北京体育北联,http://114.254.83.83:2222/rtp/239.3.1.243:8000
北京国际北联,http://114.254.83.83:2222/rtp/239.3.1.235:8000
